lat,lon
71,-43
116,74
141,-26
-26,-37
39,-16
155,82
-9,49
-39,89
166,82
62,-72
-67,21
-13,10
68,90
-22,-17
-104,-26
-137,21
-51,22
-90,-30
-144,28
59,-2
26,22
5,-5
-132,28
102,6
25,49
-164,29
148,-6
152,-67
-102,-28
-23,-61
102,-9
50,81
50,-54
179,-83
-107,36
55,58
-74,72
-91,65
-149,-28
0,83
15,-40
-24,-61
92,70
131,-37
-50,5
-53,35
-92,31
39,2
-75,-8
108,-41
115,-10
-130,-31
109,11
-91,-71
139,46
-88,42
170,-72
161,-43
67,-72
-159,-71
103,-43
61,-29
-68,53
-10,-28
99,53
22,28
130,-65
169,73
-19,0
139,61
31,-35
-112,43
-96,-54
113,5
179,81
-9,76
5,-19
-95,-73
59,31
-165,52
73,57
144,5
-61,7
78,-52
90,9
-99,45
71,-76
-82,67
-5,-73
-82,-45
-118,79
-88,45
-135,37
159,59
101,-73
38,10
-48,-74
-123,53
-158,-70
-154,-31
170,-6
-88,39
-157,-11
-25,65
-15,30
-76,-41
21,-38
158,-26
-113,-49
44,75
-125,38
-166,9
-28,-23
143,-24
95,45
126,39
111,88
20,-73
128,69
24,37
-74,31
-66,-74
-63,3
-94,42
23,70
177,78
-32,-33
61,60
48,42
156,-70
89,-18
118,-50
84,-37
-64,43
-122,-19
-39,60
-54,-61
56,47
-77,-51
-65,-48
-110,60
-28,73
-121,76
-92,-20
88,51
-124,-68
-65,-18
170,1
56,-80
152,80
-7,8
-75,32
5,14
79,32
-79,-26
-68,-60
121,-6
-82,43
177,-33
-146,82
-125,-81
-135,53
-126,-51
-161,-32
52,-69
55,14
-129,-6
-87,38
109,-16
-33,-84
-91,-12
62,-51
-83,-68
54,-43
-43,-45
53,17
103,68
14,-10
-112,-79
41,7
-61,24
-92,3
-107,36
-62,-7
-172,44
157,-34
1,37
138,-12
19,69
23,-66
82,31
-126,-60
32,-76
76,56
-19,38
-101,-49
137,39
151,-50
60,9
-92,18
22,-56
-68,-35
17,-87
-117,14
-48,-72
71,90
-32,5
96,50
145,65
-104,56
133,-62
91,-45
-171,-58
170,22
81,50
-44,68
56,-35
34,19
-151,-90
-73,-59
-127,60
141,-72
-22,-74
-132,64
-89,-72
6,39
-101,79
93,26
-80,15
-154,58
180,30
-121,8
-111,-70
-96,57
-17,-54
103,-29
-152,34
42,77
97,-80
102,34
173,-74
26,1
94,59
22,80
163,71
-112,58
-64,21
-77,29
-38,30
146,15
134,24
150,-37
-38,31
17,-63
-172,52
-63,-23
178,47
-139,16
-172,80
44,-83
166,21
-46,-13
126,-22
57,-80
23,-46
-149,67
177,-83
-131,-80
-154,-35
151,12
-123,59
107,23
-137,-74
98,-46
96,-60
31,-74
170,79
126,-38
104,72
-60,89
-110,41
94,73
150,29
44,58
-111,65
175,-9
111,26
-61,-3
-85,-13
-132,23
167,-55
-36,65
21,-24
-85,25
5,57
-85,71
26,19
67,-61
168,-68
31,18
79,83
-111,49
-26,27
-41,-67
119,80
-164,58
-144,-22
114,-62
40,4
153,-40
117,-21
75,-15
-50,53
-145,83
-35,6
-121,16
-123,-10
44,-46
-143,89
-28,80
-126,42
95,43
69,-28
-13,47
82,-75
-53,-44
-123,38
40,90
-143,16
112,-71
-144,-32
138,-74
-71,57
12,-12
7,48
-36,-24
-116,-87
-14,17
92,-62
-26,-62
90,80
110,1
-102,23
85,50
-161,-31
85,-19
55,-60
-40,-89
7,28
98,-44
1,75
10,-40
-84,-3
43,-24
107,62
14,47
107,88
-37,16
-118,-4
82,-55
-58,-76
32,-47
76,-38
55,-58
20,59
83,-26
-116,-6
100,7
-29,-11
-166,56
-138,65
72,77
10,-59
139,30
-40,49
-137,-4
-152,14
-109,-79
-109,-61
137,-76
-116,67
-86,-22
107,-28
8,-89
-105,80
-47,12
-158,12
-128,26
116,25
-23,-60
-152,81
85,-15
143,77
-75,56
77,-19
-173,24
-145,48
53,-29
156,87
94,-37
136,40
179,-34
179,-31
-5,6
6,-84
-173,-19
7,0
59,11
-103,0
59,28
70,61
86,81
-153,42
18,-70
-67,69
70,24
-171,38
-101,-25
88,-15
155,-6
174,72
32,-42
-60,-71
-28,32
138,76
-116,60
168,-82
3,-66
89,-67
-120,43
-144,89
44,-73
-22,32
-36,-62
-17,-70
46,-58
-132,0
9,54
-154,-62
153,47
-80,-28
-161,3
178,-3
154,12
110,-13
-100,8
87,-80
-82,78
-103,-37
19,55
-55,-59
-1,-5
-85,62
-64,78
152,-44
-24,-20
142,-48
180,-18
-17,-5
148,23
-178,34
-170,20
-127,-16
-100,2
120,-19
131,-1
28,-10
103,29
180,-82
-18,-36
59,-68
-2,0
126,43
-171,-76
-174,-36
139,7
176,70
0,34
138,4
93,-74
-157,-31
-96,-48
-156,53
-35,24
-146,-16
-42,80
-1,-40
-159,-3
-147,-10
-6,10
-49,79
57,66
164,-19
59,-57
162,-53
117,-47
7,-29
-165,-49
-122,48
-104,-50
-171,-53
-101,-50
57,59
-121,47
-69,34
166,-83
-146,50
-111,-10
-99,-18
-169,-37
111,38
44,89
161,52
103,49
41,-88
-162,9
141,47
-154,67
106,69
-78,-81
-16,-37
-86,64
125,51
139,-55
32,-45
116,-77
-109,14
-140,72
-83,7
40,65
66,56
35,2
-86,-83
-125,45
179,58
-124,-47
-125,54
4,-31
121,-31
165,70
132,-18
132,22
-67,73
-173,18
9,78
40,-8
77,37
158,52
-47,55
-116,85
106,1
141,34
92,3
-30,-15
-127,-59
-139,64
-37,64
86,44
-32,85
-127,34
-86,35
-137,-5
-95,19
61,76
-125,65
131,10
-70,66
-173,19
56,25
-15,-70
114,-82
-147,-19
-125,-68
164,-45
-96,-76
119,-32
31,7
-56,-34
-70,-22
135,-62
-179,77
-4,-8
-124,73
-24,-14
5,9
79,-60
-6,-70
63,40
-14,30
69,9
140,78
123,30
145,65
-12,66
58,-84
-98,26
-36,-15
92,4
-11,-80
-162,-16
-28,-17
20,88
88,-62
48,0
-52,60
-1,-42
-120,-59
159,-16
-62,27
14,-43
-95,20
37,-77
62,-30
-151,56
-167,-49
67,75
-124,48
135,41
13,-44
101,9
168,-87
-140,-36
10,84
162,-12
-127,36
-68,63
128,37
-174,-69
117,-14
-6,53
-111,27
-57,-45
-60,56
40,66
-179,-44
-45,43
24,88
179,19
-23,80
-79,42
-22,-90
180,21
66,66
-32,-65
-143,46
75,81
-98,31
-24,65
159,37
119,1
-18,60
32,-17
157,-41
28,34
-176,39
96,-42
109,68
-180,28
107,-89
-17,77
-172,-8
67,1
-136,7
77,-15
-135,-50
116,70
43,75
-150,47
-7,35
-67,85
48,17
-44,-84
126,-13
-43,-11
-79,53
-107,-39
49,56
180,-82
75,-67
-165,12
141,-73
71,63
141,63
15,5
-137,-69
-33,14
68,-35
25,-42
11,-11
-111,74
-160,-78
-42,-46
-27,18
170,12
104,-85
138,82
23,66
60,-52
-32,-6
-59,-1
-47,20
-25,-59
-83,39
-19,78
-50,-20
85,21
79,71
84,89
81,-88
12,21
-22,-15
-129,-77
91,-25
49,47
174,61
-38,76
-48,-68
-49,-47
142,28
148,-14
-120,52
72,-24
117,-34
-94,-49
72,26
-48,80
-14,63
-169,30
-82,-17
-128,5
146,-55
-134,28
26,79
87,34
167,11
-74,-50
170,65
-131,-85
-108,87
-56,-66
34,30
-152,4
13,9
-108,-24
-147,-72
170,-5
-111,10
-144,1
143,-8
108,-59
-35,56
146,55
95,-29
-23,-15
-176,50
112,33
75,-10
53,-52
-107,47
82,39
162,24
142,44
-144,2
-132,29
-171,74
35,63
-148,79
-45,-79
-158,46
115,70
22,31
67,16
168,42
-130,-44
43,65
-157,59
69,57
-135,-1
-7,-68
-58,32
54,44
133,75
-90,54
48,51
-155,-8
-84,44
180,34
-6,78
5,-34
149,-23
146,74
-122,16
-100,17
-67,-27
172,-67
29,88
16,-56
-137,70
-10,31
-9,60
-169,-15
-49,83
127,-9
-91,-65
-147,-21
67,87
-51,-78
-160,77
95,-65
-46,-49
83,72
39,87
0,-88
155,-18
64,89
-105,-65
7,53
69,33
16,27
-107,-27
175,-78
85,-29
6,-51
-5,-18
-35,13
-166,-32
105,-64
-22,20
-33,-8
-21,84
14,-15
70,62
-74,74
-23,68
-108,-5
-79,-17
-163,-58
-123,-49
-128,-60
-73,-75
-117,-47
66,33
-31,29
-115,-6
93,10
66,79
48,-56
38,60
-50,49
-176,-51
-8,-69
-119,63
-73,-17
-131,50
-18,-59
161,11
-73,42
166,-60
94,-27
110,22
38,20
-37,-14
-162,-65
-170,-2
-55,85
-114,35
-103,17
29,-58
173,-41
92,-66
-12,-57
110,-15
70,4
92,34
-112,47
-131,-84
-45,68
-180,89
64,26
21,2
-144,24
69,-61
-154,4
-92,-81
-73,30
-62,-83
165,88
-88,-88
-102,26
-174,54
-90,-44
45,-1
23,-21
-82,-58
75,74
-149,-21
71,22
37,77
-99,-73
58,-2
-104,-56
-69,39
104,43
77,-64
35,29
37,-68
-24,-58
1,-3
-145,-29
-132,-18
137,73
-137,-28
135,11
78,-78
125,-65
93,-5
-83,-90
9,-30
-160,-41
-23,32
-37,42
66,16
132,-42
57,90
-43,-87
-106,3
175,-63
156,67
78,-23
-8,34
65,1
-44,-45
-21,-79
146,-28
-26,-20
-168,-43
156,43
-22,-24
-117,83
-82,-7
-62,45
15,1
172,42
106,-73
-169,48
-172,-15
31,-57
-71,-58
-26,82
52,-46
125,-31
-146,6
65,-38
48,-80
-155,78
180,73
-66,-69
76,-74
-125,68
-21,74
172,-17
-130,-34
36,-38
162,-43
-159,38
-30,-60
65,41
-134,12
-170,50
-17,33
-55,-70
52,60
-10,-83
63,-18
-37,37
20,-46
-39,-74
-173,-74
-162,41
168,-14
45,71
108,-79
159,47
-97,-68
-174,64
139,15
-118,-82
39,64
-136,19
-5,81
-17,53
-133,53
-128,51
116,70
133,63
-164,21
145,56
-36,39
69,28
-121,65
172,-18
107,-75
-16,30
-102,-38
19,-15
107,68
-89,-78
-115,-78
-137,-29
178,58
154,85
-78,74
-121,44
-71,-31
-162,24
150,-90
180,-51
85,84
-158,-48
126,90
138,-31
-134,84
88,86
83,29
97,61
-83,-13
90,37
-102,27
82,12
-7,44
135,40
175,27
122,51
-73,-8
-73,15
126,-83
127,-11
-74,-30
-4,9
89,-72
23,-27
-148,-30
88,-24
158,-21
69,-73
-28,40
125,47
139,-5
178,72
-157,-84
-150,12
98,87
58,-62
-11,68
-76,-83
39,-60
165,87
73,64
59,67
37,-9
-165,-5
106,-38
-80,19
106,15
-165,72
108,51
143,7
-166,-5
-29,36
156,-46
-107,-41
163,47
-145,-54
48,-17
-158,-75
84,-44
-20,44
137,22
166,16
125,38
75,68
95,56
-55,67
122,61
176,3
-152,-66
-90,5
-50,38
97,35
-139,78
-73,15
144,-81
177,68
-86,0
1,72
100,-19
29,49
119,11
-80,-73
8,-58
55,-55
-1,-11
141,-6
-110,16
-81,-24
-170,18
138,-36
-137,18
-125,-54
-4,21
-100,-53
-155,83
-88,46
157,-30
82,-77
-103,-9
109,55
-173,-8
-137,-1
-147,48
-35,39
-37,-65
-13,-65
162,60
129,-88
-3,-15
-42,66
146,79
-43,87
169,-70
148,-77
79,85
71,86
41,-46
-11,-20
-143,17
-68,2
-129,-51
83,-81
-52,80
-120,58
30,88
48,13
76,9
111,72
25,14
-14,58
-155,-79
16,89
75,-87
120,48
66,28
-46,1
178,-51
10,15
134,-7
40,-35
-91,44
-74,-30
101,1
108,-84
143,-77
-29,1
-155,83
-111,-9
-14,53
20,-24
-75,34
-2,53
137,-33
89,-48
-17,-42
108,-76
-12,-17
-164,24
-156,-24
156,8
27,41
142,-78
14,7
34,-26
93,22
-137,-41
-24,-50
-161,1
-156,60
-158,-90
89,8
-120,69
123,60
-49,78
-90,23
99,6
-2,-42
6,24
110,88
53,-55
-101,-27
-163,90
-126,62
42,29
-105,-26
-102,35
-75,52
-154,-5
-126,41
-64,51
97,12
1,-71
161,32
13,-54
-41,39
61,15
143,-78
-94,59
179,23
65,-82
-3,5
102,-69
-19,-65
100,36
-15,78
64,-88
-77,-18
-152,1
175,-11
94,-82
-153,33
140,-22
132,39
169,57
22,-42
-118,-25
-62,67
-175,-90
128,-62
-84,78
-146,17
-169,3
-99,83
169,14
102,-1
-43,-63
-142,-78
-42,3
68,16
-90,-55
74,32
26,81
-2,26
-88,40
71,10
-74,73
110,-25
-156,40
-52,-20
96,18
-2,-5
92,-19
114,-32
-32,27
11,24
-151,49
-28,-85
-132,51
24,-14
-8,-86
-115,45
148,-86
-17,-42
17,-11
-108,36
-55,62
156,-6
113,-18
175,76
12,76
81,16
106,-11
-144,56
-100,-24
-29,42
79,71
-111,-39
0,-43
-146,89
68,-82
-8,28
37,88
-2,-69
84,72
-4,60
128,-56
40,51
-150,90
31,80
109,-53
-6,84
103,78
-141,-36
87,26
156,-80
117,16
-90,-29
54,-88
-116,-43
127,18
136,90
121,-88
-136,70
95,73
130,86
159,-3
122,-58
148,49
-97,28
-145,-19
19,-2
16,70
2,-64
-144,75
-135,-62
90,-35
-83,-40
129,-61
55,-22
65,39
176,-40
-21,-74
-119,-68
108,79
176,-63
34,0
-82,-84
40,-79
11,7
46,-78
107,-28
-66,-39
-93,-42
24,-87
-121,35
-45,-62
-24,-36
129,-19
-143,-14
83,-38
84,-9
109,81
98,57
22,-47
-48,83
147,35
174,-20
-41,66
-72,-35
57,47
132,70
-104,58
-138,-75
80,56
33,13
-26,48
45,-13
109,76
-168,-11
-70,61
14,-5
-18,-68
20,23
156,66
-90,-69
-156,72
24,87
122,48
115,24
-139,89
149,-61
-154,42
161,9
33,-78
67,6
-66,-29
75,54
50,12
109,-1
1,-65
-81,49
163,-59
-115,-4
-18,-78
-159,0
142,54
55,12
146,63
70,-43
-95,-7
151,6
-46,3
-128,-69
52,-8
22,-44
-88,-12
-122,88
33,67
174,13
-51,28
165,70
-24,29
77,30
-55,-64
-64,-44
-162,-77
-117,83
85,55
-152,72
11,26
-70,-41
43,50
-122,-28
103,-45
68,17
-26,8
75,39
19,-53
133,-20
-49,73
138,-62
-88,-33
-92,63
138,69
-45,75
84,-1
105,-29
99,1
60,48
-119,30
-18,-9
-35,-42
159,-70
177,-80
-155,83
91,-75
131,39
109,-11
107,-15
-82,71
-157,-17
18,3
-67,-73
1,-79
-77,81
-67,-29
-48,-61
3,33
110,90
-162,65
108,48
-111,-39
-115,-36
44,85
-116,4
-145,58
172,86
5,12
141,79
-101,-18
178,15
-78,30
-60,80
-18,-76
-2,49
164,0
-54,50
-127,22
-44,-48
33,24
-128,-77
-72,-47
-29,-29
82,-3
-73,-85
-17,-71
-26,-44
63,-33
-65,-36
64,-36
149,-57
-41,1
-28,18
-171,35
16,-40
145,-33
-44,63
76,39
66,45
68,-22
81,78
22,40
-153,-72
-74,-59
104,25
118,-7
-59,-48
54,-26
-11,-55
-139,44
89,-57
-147,67
1,15
25,53
169,7
-126,29
-120,-65
-76,89
145,-42
47,31
177,-71
28,-22
-23,1
-106,-12
131,80
-42,36
-140,12
-83,-7
-125,-71
-150,74
-170,53
5,88
82,-87
-146,-90
80,-50
149,22
167,-66
62,-47
-14,-46
162,-75
29,80
-116,-51
174,41
133,-61
35,-28
-91,70
62,-69
81,82
121,-82
-87,-31
119,55
176,39
-115,-85
152,-63
39,-39
86,50
60,-83
136,-23
-73,25
49,-43
145,73
26,-13
25,-80
102,-65
98,57
-116,-13
-28,-86
10,-24
127,13
170,-42
-122,-55
-60,-56
133,55
-151,-83
18,18
-82,-18
-24,-50
-112,44
-72,-47
-159,9
21,-55
112,58
81,49
108,-39
-64,-8
-114,-42
-176,23
83,28
124,-28
-44,-41
-71,13
-12,-41
10,47
62,-25
101,72
-15,42
21,54
-22,40
124,38
-101,-64
130,-66
29,-74
135,-74
-164,-20
-179,14
64,51
-180,-85
27,37
129,-59
-59,84
-142,34
76,-87
-118,-79
117,-17
-74,48
-134,-81
14,-35
143,39
-123,7
127,59
-173,-62
-46,62
-155,-22
-87,-74
86,26
136,78
104,-27
105,-8
-61,63
30,-61
159,-79
162,-36
-53,-72
-169,-35
-89,-53
-22,12
98,50
-126,-10
-76,35
-121,38
23,39
-19,-74
28,88
-14,-4
-95,56
115,-37
143,-43
-146,41
-179,-83
-95,48
7,-45
-56,-52
51,-7
174,-75
58,46
134,51
-3,-31
-111,-88
36,-35
-145,5
23,13
-38,79
109,-16
20,-7
-133,63
91,-10
-87,54
-105,-40
88,76
108,-69
-157,-21
-76,77
51,-24
169,77
131,-35
-122,-60
-8,-16
114,65
11,-41
-106,81
169,-53
-106,23
-24,52
179,16
-68,-49
-170,-8
150,63
-25,-73
-4,4
-53,76
169,25
-41,15
-8,-3
143,14
-130,-61
102,-16
110,89
-100,-62
45,24
87,-45
98,33
-90,-16
170,69
68,14
-180,74
71,-35
167,-54
63,-64
-74,87
178,10
-108,81
150,67
80,17
-115,-67
97,33
-152,-28
-152,-47
49,-51
70,-27
64,-68
102,4
0,88
72,-34
-166,-74
-17,88
108,66
-4,-83
151,-86
-96,7
-167,29
51,80
-151,-89
-133,-42
-13,-81
-179,-2
-109,34
-169,-2
171,73
64,87
-41,1
-41,-51
-29,23
111,65
-120,-51
-155,-18
118,-65
-126,64
69,48
-79,-12
-74,-72
-171,59
-14,1
-136,-35
-42,18
-150,-51
-37,-44
76,-82
73,66
43,-88
-31,60
157,48
156,62
28,23
147,69
2,-88
-6,-81
-42,15
-48,-33
-120,51
-89,-48
-10,-64
122,-49
-6,-84
-147,-44
-97,-59
33,-1
98,-33
77,-46
-50,58
23,5
-137,-12
172,-82
125,-37
-29,-74
50,-64
7,-88
-115,-61
-171,-67
109,-47
-100,24
29,-26
5,43
115,15
-119,-72
-103,0
157,-56
52,42
101,20
-169,79
83,77
43,40
105,3
61,8
-123,21
132,50
100,64
-4,-78
105,76
-165,23
110,36
-57,-43
-133,68
49,8
1,-27
12,-17
87,-7
39,-60
-130,-45
45,-38
-74,-14
-41,-54
16,-41
68,37
126,-27
-114,84
179,-57
105,22
-145,-89
-2,-63
-120,-56
170,71
-62,30
142,85
-52,-5
26,52
47,-60
-85,-52
134,60
109,83
-128,79
-75,68
-118,68
-65,-82
-35,2
-17,-72
164,18
-47,-70
54,-66
-22,86
88,-21
-98,32
-79,66
-120,-35
149,-27
-171,-47
60,75
-76,-44
-113,-24
-41,-51
-135,-24
-98,-14
31,35
49,35
153,-90
-10,78
-83,21
-138,67
-85,-27
-14,40
111,89
-16,-12
-116,83
-120,-63
-117,82
-21,1
-165,74
-74,-54
41,-11
92,-8
-108,-59
130,-33
53,-52
-46,-11
134,3
-4,61
43,-66
-174,0
-79,4
-12,15
-61,80
-177,-27
-155,-62
141,-38
20,-26
112,-54
-149,-8
-65,45
107,-13
45,-61
-1,-9
-135,-25
114,21
-47,64
-161,-53
129,-43
3,14
74,-33
-8,2
-20,2
-151,0
-33,-25
-129,-83
141,64
-165,36
-175,41
11,-66
100,-31
44,2
-180,-63
-104,-28
-100,8
32,84
143,-13
173,-18
-175,23
-139,-14
177,-33
-35,33
175,-54
33,81
-126,-52
121,24
-76,-42
-41,0
-72,9
98,-25
-148,-18
-19,-74
-67,8
19,-61
67,84
-122,88
-125,-3
-28,54
160,38
-75,57
-65,55
-149,9
58,-57
19,-37
71,-34
-141,52
109,50
-106,48
-168,-9
43,-89
166,-30
142,-16
-74,45
10,71
-30,17
-29,-36
173,53
90,-38
107,69
-99,-79
-30,-42
34,-87
92,88
82,-6
174,-34
-110,66
179,-72
159,-59
37,-89
-122,5
24,52
-91,25
-124,24
-117,24
141,86
-16,-30
-63,88
-4,71
-34,-50
36,-77
-135,51
163,-16
-108,59
31,28
33,-70
-29,23
176,-30
-96,81
63,76
88,20
73,-88
-131,77
127,-63
120,6
134,-18
172,-48
-173,15
167,77
-24,72
-152,-23
84,-9
-142,-82
91,-66
117,76
169,-30
-52,63
-22,-45
27,44
112,-76
109,-27
168,-5
1,-9
-89,-38
165,-26
104,-61
65,-54
-25,-66
84,22
114,-39
-44,-75
-140,-87
129,-3
93,19
43,-82
-137,89
40,4
168,-2
57,4
137,-19
166,42
79,60
156,3
122,15
-104,35
95,-85
-80,58
-52,-84
-165,76
76,-30
131,-25
-136,-39
140,-35
-69,58
-134,-64
-25,-56
-60,69
63,-60
26,-90
101,-19
-40,-38
-60,-51
-91,48
-93,-74
129,60
-5,45
-46,59
-166,-25
153,77
148,-22
-136,-62
156,89
-165,-10
148,68
91,-23
-59,55
-91,4
-135,46
2,-76
-78,5
93,-47
87,-13
-57,-63
172,11
-29,-28
21,73
-97,-61
62,-29
67,65
-37,-85
-171,82
-40,10
-42,-68
-106,-56
-31,55
177,36
30,-70
-82,-58
102,-50
171,61
41,-88
-165,-7
-152,-52
43,-70
-64,29
82,54
-50,77
142,-77
-16,56
79,48
-146,84
158,-45
119,17
-117,37
-35,-70
120,-78
17,-29
-174,37
93,-7
150,-32
173,-52
94,-32
-83,47
13,61
160,86
69,66
-156,6
-85,-57
-100,80
37,44
131,2
93,-23
44,19
-116,31
-124,68
41,-62
168,-15
-141,-58
-108,28
86,60
-96,20
56,-9
-78,-6
38,-39
-3,-61
-142,48
90,36
153,-12
164,18
-83,3
75,8
-48,-74
32,-43
-168,16
80,81
140,23
159,40
-161,-56
28,47
-105,79
-18,24
-158,-37
178,35
-144,44
-13,58
142,6
126,56
-41,42
-96,88
105,-63
-21,-53
12,-18
-73,-51
91,-87
-52,-13
-114,-58
91,-64
-44,8
95,-63
25,14
-59,56
38,-56
-139,69
-75,43
-30,-36
-15,-87
89,27
-100,27
-69,79
131,45
149,77
-105,45
177,-77
-23,-22
-172,-40
-47,-56
-124,-78
-152,-2
-18,-11
-106,-70
63,-30
134,33
-153,27
30,81
-85,85
124,-59
-47,48
-16,21
128,-26
89,-25
102,-81
-16,-70
131,60
104,4
146,-87
173,11
41,-80
-44,18
-43,-76
48,-12
141,34
-170,-11
69,-3
-119,2
-12,-80
55,38
-28,56
16,11
-56,84
92,13
-136,-59
36,33
10,-43
-117,79
160,45
-170,-43
-5,20
171,-66
112,-64
93,38
18,76
0,-64
66,-17
52,-1
-87,-71
-131,-11
-163,-21
11,83
130,-69
-124,-25
99,3
131,-65
154,59
-84,22
-12,-82
17,47
-101,-7
-129,-39
-143,-74
0,28
45,-29
42,-83
66,6
126,87
47,-32
-142,19
-60,41
62,71
158,-38
60,89
0,-86
-159,-22
88,-9
128,-44
179,-28
-151,30
-92,-34
46,-2
-53,2
129,61
161,7
170,-3
-11,-16
176,-30
-155,-9
-163,60
-96,-61
-116,82
164,-54
-50,89
-171,-62
131,-13
158,-79
132,71
-109,-80
-139,-54
-91,88
49,80
94,89
140,-56
4,-46
-81,-60
-49,-33
24,-34
113,59
124,27
-123,70
13,-84
-56,-5
1,88
122,74
37,-72
-16,-72
33,15
21,61
57,27
171,-20
-44,48
-145,47
-113,64
50,-46
-49,32
-34,-20
111,-43
96,-23
16,37
144,28
-48,45
25,13
-11,63
-43,78
-94,72
-144,-8
66,18
52,90
79,53
123,1
-127,-17
27,-51
96,-41
-58,-74
-173,35
91,51
-131,-55
168,-17
111,-49
-84,58
-168,-23
124,41
-19,18
-65,-59
178,38
91,90
73,-26
56,-71
-165,-6
96,2
32,67
-13,-72
161,-41
62,70
-121,-3
117,-6
-78,-41
-52,0
-137,39
20,-89
43,29
106,-89
118,-90
-154,-6
-158,87
-164,48
-23,-67
7,5
42,-37
148,81
-86,73
-103,46
140,65
-18,-57
-163,-59
163,68
-88,61
-63,32
-167,83
69,-82
121,-64
130,47
-145,29
-45,61
-35,-3
77,31
-150,-13
-92,1
161,-80
105,25
24,-89
-146,-89
173,19
83,12
112,83
-54,-82
106,90
39,-24
156,23
164,-7
-51,-81
-45,-16
175,62
-99,-89
-162,-79
-55,28
159,-77
178,-3
22,82
70,-45
-1,72
157,32
39,-9
114,36
-111,-82
-5,86
-150,70
-116,41
-176,86
71,45
89,-61
-82,-18
-53,3
-107,-47
-116,60
0,71
40,60
64,-38
123,23
96,13
-166,20
-19,24
123,40
-174,-57
-18,17
-129,-16
-48,74
43,-1
102,35
-121,59
-123,-52
10,-84
155,39
-165,-51
-64,48
49,36
-160,45
119,42
-172,87
-177,-12
-52,78
180,67
-24,-38
161,-28
-165,37
-62,22
-21,-5
140,-86
54,39
85,-69
91,76
-153,-73
96,82
-41,-20
110,-29
66,-48
2,-68
-92,82
-75,2
-167,1
-7,18
-72,46
1,26
-154,5
112,56
126,-47
84,-82
-154,3
-136,-81
100,-53
40,59
12,80
153,-33
-96,-29
-10,88
-95,-75
-71,-53
81,-40
76,25
173,-54
-69,90
145,-47
43,7
-177,57
-20,-38
102,18
-2,83
30,51
-128,20
180,43
95,61
79,-8
110,-60
32,-74
132,-23
90,-5
-84,64
160,-30
79,7
65,-37
-76,39
145,-53
-35,-56
121,86
-147,-27
76,-64
46,-30
169,37
-114,49
35,-35
-72,-88
-34,-75
161,-26
125,-84
-49,74
-36,72
-81,-35
-170,-43
-174,-35
-77,-58
163,14
-19,-62
98,-5
-89,75
-29,71
-42,5
138,-1
96,52
50,70
48,5
154,-87
133,-83
-66,-65
100,4
52,-46
-94,-47
-145,-69
-90,-90
-84,-22
-70,-34
155,4
-112,31
68,-63
-64,-29
95,62
109,-18
62,-67
33,73
68,43
-69,75
136,-51
79,-87
-146,-22
-22,-45
52,34
-149,30
168,55
146,-17
-75,13
-6,-56
-68,-78
73,81
70,57
113,-34
-178,41
23,-80
10,-21
85,-21
-96,18
-155,63
12,4
-84,-81
-97,-3
-119,-44
-54,-63
-165,-83
108,-18
-107,24
16,-76
-172,-53
172,-71
75,21
-131,-10
82,-84
-49,13
47,77
-102,53
-72,-29
-15,24
-165,-68
-59,89
144,87
-177,-10
-27,29
102,-73
156,20
-97,64
53,85
138,31
166,-18
125,27
3,-36
-54,41
-66,-75
129,-90
-157,-56
152,16
-91,-39
-21,-27
148,-26
-120,72
-73,6
-7,83
-83,-68
-118,62
-108,3
38,45
-66,-65
-114,-50
-123,6
20,46
169,-75
157,38
-154,-61
-100,-56
113,29
98,-39
-178,63
48,-64
30,13
167,32
-105,-25
-6,-11
154,-41
42,-77
12,-25
39,-11
65,12
148,-88
-105,34
84,90
95,34
-93,26
-29,69
-33,-54
61,40
-57,60
-179,3
-98,-88
-63,-70
126,-74
-159,90
111,72
-61,-2
2,-79
-104,58
42,51
-162,-70
-154,17
26,50
41,-7
125,44
-139,79
-23,32
-82,-65
60,80
25,-83
-175,-74
-23,44
-4,48
160,-43
-147,-70
-172,-23
164,-49
32,-23
-135,6
-96,-50
148,4
154,53
172,57
-26,-17
56,-84
-105,-1
168,-17
151,-25
170,33
-16,-69
92,56
144,-56
166,24
-174,25
-14,-49
63,-23
14,41
151,-79
106,56
-97,-56
180,-23
119,-35
99,30
-69,-75
-40,-59
85,2
-89,50
-83,-86
-128,82
-155,74
10,83
123,3
76,56
-142,-89
-158,-49
-18,43
-63,-90
174,22
-170,12
-7,70
146,-58
73,-35
-47,8
19,-55
-51,42
-92,88
14,-9
-106,-29
43,80
65,86
-45,-89
155,41
137,-28
-64,26
47,-61
-16,45
-135,-89
88,-37
-30,-53
175,-33
180,7
-117,-82
-171,34
7,40
-51,-54
1,-20
-169,57
112,-33
62,51
-34,-86
70,-18
-165,83
145,55
32,-45
-99,54
125,-84
27,-85
69,11
-53,27
-143,-6
153,49
58,4
150,53
128,17
114,42
164,56
-80,-27
-114,-40
-29,-35
19,66
25,7
-66,-65
-3,-21
164,-10
-21,-20
-43,-13
59,53
-117,-8
78,-37
104,0
-133,-81
171,62
93,48
6,-69
-92,47
-165,-54
-166,-63
175,-85
29,-49
-146,-39
-37,8
-55,-14
8,-15
140,-15
88,-53
-142,58
-97,31
156,-3
129,85
-125,-74
-136,-23
-1,41
-79,-32
-117,69
